division,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,odds_home,odds_draw,odds_away
1,2018-04-14,Chievo,Torino,0,0,2,0,0,2,3.36,3.37,2.32
1,2018-04-14,Genoa,Crotone,1,0,1,1,0,1,1.85,3.36,5.36
1,2018-04-15,Bologna,Verona,2,0,1,1,0,1,1.61,04.03,6.35
1,2018-04-15,Fiorentina,Spal,0,0,2,0,0,2,1.5,4.32,7.9
1,2018-04-15,Juventus,Sampdoria,3,0,1,1,0,1,1.23,7,14.9
1,2018-04-15,Lazio,Roma,0,0,2,0,0,2,2.84,3.52,2.57
1,2018-04-15,Milan,Napoli,0,0,2,0,0,2,4.41,3.7,1.89
1,2018-04-15,Sassuolo,Benevento,2,2,2,1,1,2,1.64,04.02,5.99
1,2018-04-17,Inter,Cagliari,4,0,1,1,0,1,1.22,6.69,17.66
1,2018-04-18,Benevento,Atalanta,0,3,3,0,1,3,5.7,4.21,1.63
1,2018-04-18,Crotone,Juventus,1,1,2,0,1,3,12.02,5.4,1.31
1,2018-04-18,Fiorentina,Lazio,3,4,3,2,2,2,2.87,3.52,2.55
1,2018-04-18,Napoli,Udinese,4,2,1,1,1,2,1.17,8,22.64
1,2018-04-18,Roma,Genoa,2,1,1,1,0,1,1.45,4.68,08.08
1,2018-04-18,Sampdoria,Bologna,1,0,1,0,0,2,1.87,3.8,4.43
1,2018-04-18,Spal,Chievo,0,0,2,0,0,2,2.24,3.16,3.82
1,2018-04-18,Torino,Milan,1,1,2,0,1,3,3.2,3.38,2.4
1,2018-04-18,Verona,Sassuolo,0,1,3,0,1,3,4.44,3.5,1.94
1,2018-04-21,Milan,Benevento,0,1,3,0,1,3,1.23,6.79,15.39
1,2018-04-21,Sassuolo,Fiorentina,1,0,1,1,0,1,03.08,3.34,2.49
1,2018-04-21,Spal,Roma,0,3,3,0,1,3,5.17,3.7,1.78
1,2018-04-22,Atalanta,Torino,2,1,1,0,0,2,1.55,4.36,6.66
1,2018-04-22,Cagliari,Bologna,0,0,2,0,0,2,1.98,3.38,4.47
1,2018-04-22,Chievo,Inter,1,2,3,0,0,2,7.28,4.12,1.55
1,2018-04-22,Juventus,Napoli,0,1,3,0,0,2,02.08,3.29,4.15
1,2018-04-22,Lazio,Sampdoria,4,0,1,2,0,1,1.33,5.84,9.96
1,2018-04-22,Udinese,Crotone,1,2,3,1,1,2,1.96,3.35,4.63
1,2018-04-23,Genoa,Verona,3,1,1,1,0,1,1.48,4.34,8.48
1,2018-04-28,Inter,Juventus,2,3,3,0,1,3,3.42,3.3,2.33
1,2018-04-28,Roma,Chievo,4,1,1,2,0,1,1.38,5.18,9.5
1,2018-04-29,Atalanta,Genoa,3,1,1,2,0,1,1.34,5.23,11.42
1,2018-04-29,Benevento,Udinese,3,3,2,1,1,2,3.64,3.61,2.11
1,2018-04-29,Bologna,Milan,1,2,3,0,2,3,5.56,3.82,1.71
1,2018-04-29,Crotone,Sassuolo,4,1,1,3,1,1,2.14,3.36,3.86
1,2018-04-29,Fiorentina,Napoli,3,0,1,1,0,1,07.07,4.57,1.51
1,2018-04-29,Sampdoria,Cagliari,4,1,1,3,0,1,1.93,3.66,4.27
1,2018-04-29,Torino,Lazio,0,1,3,0,0,2,4.99,4.2,1.7
1,2018-04-29,Verona,Spal,1,3,3,1,1,2,3.42,3.35,2.3
1,2018-05-05,Juventus,Bologna,3,1,1,0,1,3,1.16,8.61,20.11
1,2018-05-05,Milan,Verona,4,1,1,2,0,1,1.15,9.1,21.95
1,2018-05-06,Cagliari,Roma,0,1,3,0,1,3,8.48,4.95,1.42
1,2018-05-06,Chievo,Crotone,2,1,1,1,0,1,2.42,2.97,3.64
1,2018-05-06,Genoa,Fiorentina,2,3,3,0,1,3,3.75,3.58,02.09
1,2018-05-06,Lazio,Atalanta,1,1,2,1,1,2,02.03,3.57,3.96
1,2018-05-06,Napoli,Torino,2,2,2,1,0,1,1.24,6.71,14.26
1,2018-05-06,Sassuolo,Sampdoria,1,0,1,0,0,2,2.4,3.56,03.05
1,2018-05-06,Spal,Benevento,2,0,1,1,0,1,1.51,4.69,6.79
1,2018-05-06,Udinese,Inter,0,4,3,0,3,3,6.39,04.08,1.61
1,2018-05-12,Benevento,Genoa,1,0,1,0,0,2,2.72,3.65,2.57
1,2018-05-12,Inter,Sassuolo,1,2,3,0,1,3,1.16,8.94,16.73
1,2018-05-13,Atalanta,Milan,1,1,2,0,0,2,1.88,3.65,4.32
1,2018-05-13,Bologna,Chievo,1,2,3,1,0,1,3.13,3.21,2.47
1,2018-05-13,Crotone,Lazio,2,2,2,1,1,2,4.31,3.58,1.92
1,2018-05-13,Fiorentina,Cagliari,0,1,3,0,1,3,1.5,4.66,6.64
1,2018-05-13,Roma,Juventus,0,0,2,0,0,2,2.4,2.92,3.65
1,2018-05-13,Sampdoria,Napoli,0,2,3,0,0,2,4.82,4.6,1.65
1,2018-05-13,Torino,Spal,2,1,1,0,1,3,2.34,3.33,3.28
1,2018-05-13,Verona,Udinese,0,1,3,0,1,3,6.3,4.33,1.55
1,2018-05-20,Cagliari,Atalanta,1,0,1,0,0,2,3.14,3.82,2.25
1,2018-05-20,Chievo,Benevento,1,0,1,0,0,2,1.52,4.59,6.65
1,2018-05-20,Genoa,Torino,1,2,3,0,1,3,2.66,3.66,2.66
1,2018-05-20,Lazio,Inter,2,3,3,2,1,1,2.5,3.66,2.84
1,2018-05-20,Milan,Fiorentina,5,1,1,2,1,1,1.82,3.93,4.51
1,2018-05-20,Napoli,Crotone,2,1,1,2,0,1,1.49,5.39,5.98
1,2018-05-20,Sassuolo,Roma,0,1,3,0,1,3,4.44,3.68,1.89
1,2018-05-20,Spal,Sampdoria,3,1,1,1,0,1,1.63,4.14,5.89
1,2018-05-20,Udinese,Bologna,1,0,1,1,0,1,1.53,4.39,6.94
2,2017-08-11,Arsenal,Leicester,4,3,1,2,2,2,1.53,4.55,6.85
2,2017-08-12,Brighton,Man City,0,2,3,0,0,2,10.95,5.55,1.34
2,2017-08-12,Chelsea,Burnley,2,3,3,0,3,3,1.26,6.3,15.25
2,2017-08-12,Crystal Palace,Huddersfield,0,3,3,0,2,3,1.83,3.58,5.11
2,2017-08-12,Everton,Stoke,1,0,1,1,0,1,1.7,3.83,5.81
2,2017-08-12,Southampton,Swansea,0,0,2,0,0,2,1.64,3.94,6.35
2,2017-08-12,Watford,Liverpool,3,3,2,2,1,1,5.74,4.29,1.63
2,2017-08-12,West Brom,Bournemouth,1,0,1,1,0,1,2.46,3.25,3.26
2,2017-08-13,Man United,West Ham,4,0,1,1,0,1,1.33,5.68,10.85
2,2017-08-13,Newcastle,Tottenham,0,2,3,0,0,2,5.35,4,1.71
2,2017-08-19,Bournemouth,Watford,0,2,3,0,0,2,1.98,3.63,4.16
2,2017-08-19,Burnley,West Brom,0,1,3,0,0,2,2.64,3.17,03.07
2,2017-08-19,Leicester,Brighton,2,0,1,1,0,1,1.74,3.85,5.43
2,2017-08-19,Liverpool,Crystal Palace,1,0,1,0,0,2,1.39,5.24,9.27
2,2017-08-19,Southampton,West Ham,3,2,1,2,1,1,1.71,3.96,5.43
2,2017-08-19,Stoke,Arsenal,1,0,1,0,0,2,4.39,3.85,1.88
2,2017-08-19,Swansea,Man United,0,4,3,0,1,3,12.01,5.33,1.33
2,2017-08-20,Huddersfield,Newcastle,1,0,1,0,0,2,2.51,3.31,3.13
2,2017-08-20,Tottenham,Chelsea,1,2,3,0,1,3,02.08,3.58,3.85
2,2017-08-21,Man City,Everton,1,1,2,0,1,3,1.31,5.88,11.27
2,2017-08-26,Bournemouth,Man City,1,2,3,1,1,2,11.14,5.79,1.32
2,2017-08-26,Crystal Palace,Swansea,0,2,3,0,1,3,1.99,3.43,4.41
2,2017-08-26,Huddersfield,Southampton,0,0,2,0,0,2,04.01,3.45,02.08
2,2017-08-26,Man United,Leicester,2,0,1,0,0,2,1.33,5.56,11.31
2,2017-08-26,Newcastle,West Ham,3,0,1,1,0,1,2.34,3.42,3.33
2,2017-08-26,Watford,Brighton,0,0,2,0,0,2,1.99,3.37,4.5
2,2017-08-27,Chelsea,Everton,2,0,1,2,0,1,1.47,4.55,8.45
2,2017-08-27,Liverpool,Arsenal,4,0,1,2,0,1,2.16,3.72,3.46
2,2017-08-27,Tottenham,Burnley,1,1,2,0,0,2,1.26,6.45,14
2,2017-08-27,West Brom,Stoke,1,1,2,0,0,2,2.39,3.12,3.55
2,2017-09-09,Arsenal,Bournemouth,3,0,1,2,0,1,1.39,5.59,8.29
2,2017-09-09,Brighton,West Brom,3,1,1,1,0,1,2.76,3,03.08
2,2017-09-09,Everton,Tottenham,0,3,3,0,2,3,3.94,3.5,02.08
2,2017-09-09,Leicester,Chelsea,1,2,3,0,1,3,4.73,3.83,1.83
2,2017-09-09,Man City,Liverpool,5,0,1,2,0,1,1.89,3.94,4.2
2,2017-09-09,Southampton,Watford,0,2,3,0,1,3,1.67,3.96,5.95
2,2017-09-09,Stoke,Man United,2,2,2,1,1,2,7.42,4.43,1.52
2,2017-09-10,Burnley,Crystal Palace,1,0,1,1,0,1,2.36,3.23,3.48
2,2017-09-10,Swansea,Newcastle,0,1,3,0,0,2,2.41,3.28,3.32
2,2017-09-11,West Ham,Huddersfield,2,0,1,0,0,2,1.97,3.46,4.46
2,2017-09-15,Bournemouth,Brighton,2,1,1,0,0,2,2.17,3.44,3.74
2,2017-09-16,Crystal Palace,Southampton,0,1,3,0,1,3,2.99,3.32,2.6
2,2017-09-16,Huddersfield,Leicester,1,1,2,0,0,2,3.46,3.42,2.28
2,2017-09-16,Liverpool,Burnley,1,1,2,1,1,2,1.27,6.3,13.45
2,2017-09-16,Newcastle,Stoke,2,1,1,1,0,1,2.37,3.23,3.46
2,2017-09-16,Tottenham,Swansea,0,0,2,0,0,2,1.25,6.7,14
2,2017-09-16,Watford,Man City,0,6,3,0,3,3,9.83,5.64,1.35
2,2017-09-16,West Brom,West Ham,0,0,2,0,0,2,2.36,3.27,3.43
2,2017-09-17,Chelsea,Arsenal,0,0,2,0,0,2,1.81,04.02,4.57
2,2017-09-17,Man United,Everton,4,0,1,1,0,1,1.35,5.3,10.93
2,2017-09-23,Burnley,Huddersfield,0,0,2,0,0,2,2.21,3.23,3.89
2,2017-09-23,Everton,Bournemouth,2,1,1,0,0,2,1.72,3.92,5.43
2,2017-09-23,Leicester,Liverpool,2,3,3,1,2,3,4.27,3.87,1.89
2,2017-09-23,Man City,Crystal Palace,5,0,1,1,0,1,1.15,10,18.5
2,2017-09-23,Southampton,Man United,0,1,3,0,1,3,5.35,3.82,1.75
2,2017-09-23,Stoke,Chelsea,0,4,3,0,2,3,5.69,4.25,1.64
2,2017-09-23,Swansea,Watford,1,2,3,0,1,3,2.43,3.29,3.28
2,2017-09-23,West Ham,Tottenham,2,3,3,0,2,3,5.95,4.36,1.61
2,2017-09-24,Brighton,Newcastle,1,0,1,0,0,2,2.78,3.1,2.96
2,2017-09-25,Arsenal,West Brom,2,0,1,1,0,1,1.36,5.45,10
2,2017-09-30,Bournemouth,Leicester,0,0,2,0,0,2,2.9,3.48,2.58
2,2017-09-30,Chelsea,Man City,0,1,3,0,0,2,2.84,3.63,2.54
2,2017-09-30,Huddersfield,Tottenham,0,4,3,0,3,3,9.54,5,1.4
2,2017-09-30,Man United,Crystal Palace,4,0,1,2,0,1,1.19,7.9,19
2,2017-09-30,Stoke,Southampton,2,1,1,1,0,1,03.06,3.38,2.52
2,2017-09-30,West Brom,Watford,2,2,2,2,1,1,2.33,3.13,3.69
2,2017-09-30,West Ham,Swansea,1,0,1,0,0,2,1.9,3.49,4.84
2,2017-10-01,Arsenal,Brighton,2,0,1,1,0,1,1.27,6.65,12.35
2,2017-10-01,Everton,Burnley,0,1,3,0,1,3,1.68,3.81,6.2
2,2017-10-01,Newcastle,Liverpool,1,1,2,1,1,2,05.09,4.17,1.71
2,2017-10-14,Burnley,West Ham,1,1,2,0,1,3,2.8,3.23,2.83
2,2017-10-14,Crystal Palace,Chelsea,2,1,1,2,1,1,8.5,4.92,1.43
2,2017-10-14,Liverpool,Man United,0,0,2,0,0,2,2.77,3.32,2.79
2,2017-10-14,Man City,Stoke,7,2,1,3,1,1,1.16,9,19.9
2,2017-10-14,Swansea,Huddersfield,2,0,1,1,0,1,2.21,3.16,3.98
2,2017-10-14,Tottenham,Bournemouth,1,0,1,0,0,2,1.21,7.92,14.37
2,2017-10-14,Watford,Arsenal,2,1,1,0,1,3,5.49,4.37,1.64
2,2017-10-15,Brighton,Everton,1,1,2,0,0,2,3.22,3.18,2.53
2,2017-10-15,Southampton,Newcastle,2,2,2,0,1,3,1.87,3.58,4.85
2,2017-10-16,Leicester,West Brom,1,1,2,0,0,2,02.03,3.4,4.28
2,2017-10-20,West Ham,Brighton,0,3,3,0,2,3,1.82,3.53,5.34
2,2017-10-21,Chelsea,Watford,4,2,1,1,1,2,1.4,05.08,8.95
2,2017-10-21,Huddersfield,Man United,2,1,1,2,0,1,11.73,5.12,1.35
2,2017-10-21,Man City,Burnley,3,0,1,1,0,1,1.12,12.2,23
2,2017-10-21,Newcastle,Crystal Palace,1,0,1,0,0,2,1.98,3.58,4.24
2,2017-10-21,Southampton,West Brom,1,0,1,0,0,2,1.82,3.47,5.49
2,2017-10-21,Stoke,Bournemouth,1,2,3,0,2,3,2.21,3.44,3.61
2,2017-10-21,Swansea,Leicester,1,2,3,0,1,3,2.83,3.31,2.74
2,2017-10-22,Everton,Arsenal,2,5,3,1,1,2,3.84,3.71,02.04
2,2017-10-22,Tottenham,Liverpool,4,1,1,3,1,1,2.22,3.62,3.4
2,2017-10-28,Arsenal,Swansea,2,1,1,0,1,3,1.24,7.35,13.5
2,2017-10-28,Bournemouth,Chelsea,0,1,3,0,0,2,5.59,4.29,1.65
2,2017-10-28,Crystal Palace,West Ham,2,2,2,0,2,3,2.36,3.34,3.37
2,2017-10-28,Liverpool,Huddersfield,3,0,1,0,0,2,1.25,6.7,14
2,2017-10-28,Man United,Tottenham,1,0,1,0,0,2,2.23,3.38,3.62
2,2017-10-28,Watford,Stoke,0,1,3,0,1,3,02.04,3.69,3.86
2,2017-10-28,West Brom,Man City,2,3,3,1,2,3,12.41,6.83,1.26
2,2017-10-29,Brighton,Southampton,1,1,2,0,1,3,3.35,3.23,2.43
2,2017-10-29,Leicester,Everton,2,0,1,2,0,1,2.16,3.47,3.71
2,2017-10-30,Burnley,Newcastle,1,0,1,0,0,2,03.05,3.13,2.69
2,2017-11-04,Huddersfield,West Brom,1,0,1,1,0,1,2.78,03.01,03.04
2,2017-11-04,Newcastle,Bournemouth,0,1,3,0,0,2,1.99,3.47,4.36
2,2017-11-04,Southampton,Burnley,0,1,3,0,0,2,1.64,3.76,6.91
2,2017-11-04,Stoke,Leicester,2,2,2,1,1,2,2.74,3.33,2.82
2,2017-11-04,Swansea,Brighton,0,1,3,0,1,3,2.47,3.13,3.38
2,2017-11-04,West Ham,Liverpool,1,4,3,0,2,3,5.53,4.29,1.65
2,2017-11-05,Chelsea,Man United,1,0,1,0,0,2,2.54,3.22,3.17
2,2017-11-05,Everton,Watford,3,2,1,0,0,2,2.21,3.38,3.67
2,2017-11-05,Man City,Arsenal,3,1,1,1,0,1,1.43,5.2,7.69
2,2017-11-05,Tottenham,Crystal Palace,1,0,1,0,0,2,1.31,6.11,10.98
2,2017-11-18,Arsenal,Tottenham,2,0,1,2,0,1,2.5,3.62,2.92
2,2017-11-18,Bournemouth,Huddersfield,4,0,1,2,0,1,1.84,3.49,5.23
2,2017-11-18,Burnley,Swansea,2,0,1,2,0,1,2.13,3.17,4.24
2,2017-11-18,Crystal Palace,Everton,2,2,2,2,2,2,2.37,3.3,3.4
2,2017-11-18,Leicester,Man City,0,2,3,0,1,3,09.06,5.89,1.35
2,2017-11-18,Liverpool,Southampton,3,0,1,2,0,1,1.41,5.14,8.67
2,2017-11-18,Man United,Newcastle,4,1,1,2,1,1,1.29,5.7,15
2,2017-11-18,West Brom,Chelsea,0,4,3,0,3,3,6.46,04.09,1.61
2,2017-11-19,Watford,West Ham,2,0,1,1,0,1,2.13,3.5,3.79
2,2017-11-20,Brighton,Stoke,2,2,2,1,2,3,2.38,3.16,3.52
2,2017-11-24,West Ham,Leicester,1,1,2,1,1,2,2.74,3.32,2.82
2,2017-11-25,Crystal Palace,Stoke,2,1,1,0,0,2,02.08,3.44,04.03
2,2017-11-25,Liverpool,Chelsea,1,1,2,0,0,2,2.12,3.68,3.62
2,2017-11-25,Man United,Brighton,1,0,1,0,0,2,1.19,7.42,20.97
2,2017-11-25,Newcastle,Watford,0,3,3,0,2,3,2.18,3.48,3.59
2,2017-11-25,Swansea,Bournemouth,0,0,2,0,0,2,2.83,3.27,2.77
2,2017-11-25,Tottenham,West Brom,1,1,2,0,1,3,1.27,6.2,14.35
2,2017-11-26,Burnley,Arsenal,0,1,3,0,0,2,5.89,4.47,1.6
2,2017-11-26,Huddersfield,Man City,1,2,3,1,0,1,15.5,8.24,1.2
2,2017-11-26,Southampton,Everton,4,1,1,1,1,2,1.88,3.49,4.98
2,2017-11-28,Brighton,Crystal Palace,0,0,2,0,0,2,2.68,3.17,03.01
2,2017-11-28,Leicester,Tottenham,2,1,1,2,0,1,4.86,3.98,1.78
2,2017-11-28,Watford,Man United,2,4,3,0,3,3,5.34,04.05,1.71
2,2017-11-28,West Brom,Newcastle,2,2,2,1,0,1,2.37,3.21,3.49
2,2017-11-29,Arsenal,Huddersfield,5,0,1,1,0,1,1.23,7.23,14.43
2,2017-11-29,Bournemouth,Burnley,1,2,3,0,1,3,2,3.39,4.47
2,2017-11-29,Chelsea,Swansea,1,0,1,0,0,2,1.2,7.85,17.11
2,2017-11-29,Everton,West Ham,4,0,1,2,0,1,2.33,3.38,3.39
2,2017-11-29,Man City,Southampton,2,1,1,0,0,2,1.2,8.2,15.02
2,2017-11-29,Stoke,Liverpool,0,3,3,0,1,3,6.45,4.69,1.53
2,2017-12-02,Arsenal,Man United,1,3,3,0,2,3,2.44,3.42,3.14
2,2017-12-02,Brighton,Liverpool,1,5,3,0,2,3,7.58,4.55,1.5
2,2017-12-02,Chelsea,Newcastle,3,1,1,2,1,1,1.26,6.45,14
2,2017-12-02,Everton,Huddersfield,2,0,1,0,0,2,1.72,3.82,5.63
2,2017-12-02,Leicester,Burnley,1,0,1,1,0,1,1.83,3.64,05.05
2,2017-12-02,Stoke,Swansea,2,1,1,2,1,1,1.96,3.41,4.61
2,2017-12-02,Watford,Tottenham,1,1,2,1,1,2,5.14,4.18,1.7
2,2017-12-02,West Brom,Crystal Palace,0,0,2,0,0,2,2.52,3.17,3.25
2,2017-12-03,Bournemouth,Southampton,1,1,2,1,0,1,3.16,3.22,2.54
2,2017-12-03,Man City,West Ham,2,1,1,0,1,3,1.12,13,19.5
2,2017-12-09,Burnley,Watford,1,0,1,1,0,1,2.62,3.26,03.03
2,2017-12-09,Crystal Palace,Bournemouth,2,2,2,2,2,2,02.04,3.47,4.16
2,2017-12-09,Huddersfield,Brighton,2,0,1,2,0,1,2.69,03.02,3.15
2,2017-12-09,Newcastle,Leicester,2,3,3,1,1,2,2.64,3.32,2.95
2,2017-12-09,Swansea,West Brom,1,0,1,0,0,2,2.74,03.04,03.08
2,2017-12-09,Tottenham,Stoke,5,1,1,1,0,1,1.3,6.24,10.68
2,2017-12-09,West Ham,Chelsea,1,0,1,1,0,1,7.45,4.67,1.49
2,2017-12-10,Liverpool,Everton,1,1,2,1,0,1,1.29,6.28,11.6
2,2017-12-10,Man United,Man City,1,2,3,1,1,2,3.44,3.56,2.23
2,2017-12-10,Southampton,Arsenal,1,1,2,1,0,1,3.85,3.79,02.01
2,2017-12-12,Burnley,Stoke,1,0,1,0,0,2,2.3,3.25,3.6
2,2017-12-12,Crystal Palace,Watford,2,1,1,0,1,3,2.29,3.51,3.34
2,2017-12-12,Huddersfield,Chelsea,1,3,3,0,2,3,8.36,4.68,1.46
2,2017-12-13,Liverpool,West Brom,0,0,2,0,0,2,1.23,7.25,14.75
2,2017-12-13,Man United,Bournemouth,1,0,1,1,0,1,1.29,6.26,11.64
2,2017-12-13,Newcastle,Everton,0,1,3,0,1,3,2.41,3.29,3.32
2,2017-12-13,Southampton,Leicester,1,4,3,0,3,3,2.1,3.45,3.95
2,2017-12-13,Swansea,Man City,0,4,3,0,2,3,13.5,6.85,1.25
2,2017-12-13,Tottenham,Brighton,2,0,1,1,0,1,1.25,6.8,13.55
2,2017-12-13,West Ham,Arsenal,0,0,2,0,0,2,5.36,4.44,1.65
2,2017-12-16,Arsenal,Newcastle,1,0,1,1,0,1,1.27,6.8,11.75
2,2017-12-16,Brighton,Burnley,0,0,2,0,0,2,2.62,2.95,3.34
2,2017-12-16,Chelsea,Southampton,1,0,1,1,0,1,1.41,5.1,8.78
2,2017-12-16,Leicester,Crystal Palace,0,3,3,0,2,3,1.88,3.7,4.55
2,2017-12-16,Man City,Tottenham,4,1,1,1,0,1,1.57,4.6,6
2,2017-12-16,Stoke,West Ham,0,3,3,0,1,3,2.31,3.35,3.46
2,2017-12-16,Watford,Huddersfield,1,4,3,0,2,3,1.79,3.78,05.08
2,2017-12-17,Bournemouth,Liverpool,0,4,3,0,3,3,6.65,4.81,1.51
2,2017-12-17,West Brom,Man United,1,2,3,0,2,3,6.35,04.09,1.62
2,2017-12-18,Everton,Swansea,3,1,1,1,1,2,1.78,3.64,5.48
2,2017-12-22,Arsenal,Liverpool,3,3,2,0,1,3,2.51,3.71,2.84
2,2017-12-23,Brighton,Watford,1,0,1,0,0,2,2.67,3.2,3
2,2017-12-23,Burnley,Tottenham,0,3,3,0,1,3,07.05,4.35,1.54
2,2017-12-23,Everton,Chelsea,0,0,2,0,0,2,5.96,3.98,1.67
2,2017-12-23,Leicester,Man United,2,2,2,1,1,2,4.4,3.71,1.91
2,2017-12-23,Man City,Bournemouth,4,0,1,1,0,1,1.11,12.57,23.05
2,2017-12-23,Southampton,Huddersfield,1,1,2,1,0,1,1.59,04.03,7
2,2017-12-23,Stoke,West Brom,3,1,1,2,0,1,2.34,3.21,3.55
2,2017-12-23,Swansea,Crystal Palace,1,1,2,0,0,2,3.34,3.27,2.41
2,2017-12-23,West Ham,Newcastle,2,3,3,1,1,2,2.13,3.43,3.86
2,2017-12-26,Bournemouth,West Ham,3,3,2,1,1,2,2.8,3.25,2.81
2,2017-12-26,Chelsea,Brighton,2,0,1,0,0,2,1.21,7.25,17.45
2,2017-12-26,Huddersfield,Stoke,1,1,2,1,0,1,2.51,3.27,3.17
2,2017-12-26,Liverpool,Swansea,5,0,1,1,0,1,1.16,9.12,21.04
2,2017-12-26,Man United,Burnley,2,2,2,0,2,3,1.24,6.67,15.84
2,2017-12-26,Tottenham,Southampton,5,2,1,2,0,1,1.38,5.43,8.97
2,2017-12-26,Watford,Leicester,2,1,1,1,1,2,2.57,3.47,2.92
2,2017-12-26,West Brom,Everton,0,0,2,0,0,2,2.47,3.22,3.28
2,2017-12-27,Newcastle,Man City,0,1,3,0,1,3,12.6,6.95,1.26
2,2017-12-28,Crystal Palace,Arsenal,2,3,3,0,1,3,4.54,4,1.8
2,2017-12-30,Bournemouth,Everton,2,1,1,1,0,1,2.33,3.38,3.39
2,2017-12-30,Chelsea,Stoke,5,0,1,3,0,1,1.18,08.01,20.06
2,2017-12-30,Huddersfield,Burnley,0,0,2,0,0,2,2.32,3.16,3.67
2,2017-12-30,Liverpool,Leicester,2,1,1,0,1,3,1.32,6.27,9.97
2,2017-12-30,Man United,Southampton,0,0,2,0,0,2,1.36,5.35,10.1
2,2017-12-30,Newcastle,Brighton,0,0,2,0,0,2,2.15,3.22,4.1
2,2017-12-30,Watford,Swansea,1,2,3,1,0,1,1.7,3.85,5.81
2,2017-12-31,Crystal Palace,Man City,0,0,2,0,0,2,12.96,6.73,1.26
2,2017-12-31,West Brom,Arsenal,1,1,2,0,0,2,5.39,04.06,1.7
2,2018-01-01,Brighton,Bournemouth,2,2,2,1,1,2,2.46,3.11,3.44
2,2018-01-01,Burnley,Liverpool,1,2,3,0,0,2,7.31,4.45,1.52
2,2018-01-01,Everton,Man United,0,2,3,0,0,2,5.49,3.59,1.79
2,2018-01-01,Leicester,Huddersfield,3,0,1,0,0,2,1.65,04.08,06.01
2,2018-01-01,Stoke,Newcastle,0,1,3,0,0,2,2.36,3.26,3.44
2,2018-01-02,Man City,Watford,3,1,1,2,0,1,1.18,8.7,16.95
2,2018-01-02,Southampton,Crystal Palace,1,2,3,1,0,1,02.05,3.43,4.16
2,2018-01-02,Swansea,Tottenham,0,2,3,0,1,3,10.54,5.51,1.34
2,2018-01-02,West Ham,West Brom,2,1,1,0,1,3,1.98,3.41,4.51
2,2018-01-03,Arsenal,Chelsea,2,2,2,0,0,2,2.8,3.51,2.64
2,2018-01-04,Tottenham,West Ham,1,1,2,0,0,2,1.26,6.25,12.7
2,2018-01-13,Chelsea,Leicester,0,0,2,0,0,2,1.3,5.95,11.85
2,2018-01-13,Crystal Palace,Burnley,1,0,1,1,0,1,02.02,3.3,4.51
2,2018-01-13,Huddersfield,West Ham,1,4,3,1,1,2,2.67,3.14,03.06
2,2018-01-13,Newcastle,Swansea,1,1,2,0,0,2,1.99,3.38,4.5
2,2018-01-13,Tottenham,Everton,4,0,1,1,0,1,1.28,06.02,13.69
2,2018-01-13,Watford,Southampton,2,2,2,0,2,3,2.5,3.48,03.01
2,2018-01-13,West Brom,Brighton,2,0,1,1,0,1,2.16,03.08,4.31
2,2018-01-14,Bournemouth,Arsenal,2,1,1,0,0,2,4.63,4.22,1.76
2,2018-01-14,Liverpool,Man City,4,3,1,1,1,2,03.07,3.75,2.34
2,2018-01-15,Man United,Stoke,3,0,1,2,0,1,1.23,7.22,15.23
2,2018-01-20,Arsenal,Crystal Palace,4,1,1,4,0,1,1.49,4.73,7.19
2,2018-01-20,Brighton,Chelsea,0,4,3,0,2,3,6.33,3.9,1.65
2,2018-01-20,Burnley,Man United,0,1,3,0,0,2,6.98,3.95,1.6
2,2018-01-20,Everton,West Brom,1,1,2,0,1,3,2.16,3.3,3.93
2,2018-01-20,Leicester,Watford,2,0,1,1,0,1,1.85,3.84,4.47
2,2018-01-20,Man City,Newcastle,3,1,1,1,0,1,1.14,10.21,22.56
2,2018-01-20,Stoke,Huddersfield,2,0,1,0,0,2,02.04,3.41,4.23
2,2018-01-20,West Ham,Bournemouth,1,1,2,0,0,2,02.06,3.62,3.87
2,2018-01-21,Southampton,Tottenham,1,1,2,1,1,2,5.72,4.14,1.66
2,2018-01-22,Swansea,Liverpool,1,0,1,1,0,1,11.96,5.8,1.31
2,2018-01-30,Huddersfield,Liverpool,0,3,3,0,2,3,10.75,5.65,1.33
2,2018-01-30,Swansea,Arsenal,3,1,1,1,1,2,7,4.62,1.51
2,2018-01-30,West Ham,Crystal Palace,1,1,2,1,1,2,03.06,3.32,2.55
2,2018-01-31,Chelsea,Bournemouth,0,3,3,0,0,2,1.3,6.14,11.24
2,2018-01-31,Everton,Leicester,2,1,1,2,0,1,3.11,3.17,2.6
2,2018-01-31,Man City,West Brom,3,0,1,1,0,1,1.16,9,21.8
2,2018-01-31,Newcastle,Burnley,1,1,2,0,0,2,2.19,3.15,04.05
2,2018-01-31,Southampton,Brighton,1,1,2,0,1,3,1.77,3.48,5.99
2,2018-01-31,Stoke,Watford,0,0,2,0,0,2,2.22,3.54,3.48
2,2018-01-31,Tottenham,Man United,2,0,1,2,0,1,2.32,3.42,3.38
2,2018-02-03,Arsenal,Everton,5,1,1,4,0,1,1.32,5.85,10.95
2,2018-02-03,Bournemouth,Stoke,2,1,1,0,1,3,1.92,3.66,4.43
2,2018-02-03,Brighton,West Ham,3,1,1,1,1,2,2.37,03.07,3.66
